origin,origin_avg_dep_delay,origin_avg_taxi_out,origin_avg_wheels_off,origin_avg_wheels_on,origin_avg_taxi_in,origin_avg_arr_delay,origin_avg_crs_elapsed_time,origin_avg_actual_elapsed_time,origin_avg_air_time,origin_avg_carrier_delay,origin_avg_weather_delay,origin_avg_nas_delay,origin_avg_security_delay,origin_avg_late_aircraft_delay,origin_avg_total_add_gtime,origin_avg_longest_add_gtime
ALW,3.81231841952353,8.25624636839047,1094.00755374782,1169.27135386403,6.72109238814643,2.71121441022661,64.7995351539802,63.6984311446833,48.7210923881464,3.35251798561151,1.65467625899281,16.9892086330935,0.0755395683453237,16.6978417266187,31.0,31.0
AMA,1.52722419928826,13.522153024911,1213.06948398577,1284.3962633452,8.219128113879,-1.56548042704626,86.2799822064057,83.1872775800712,61.4459964412811,8.45671834625323,1.36950904392765,12.9664082687339,0.08656330749354,23.1731266149871,26.1935483870968,26.1935483870968
ANC,-1.6017669045192,13.7249320368047,1229.38890631535,1234.60345052934,6.66811313849532,-5.34499072113751,178.991505266735,175.253463690072,154.859988497935,13.3698465963567,1.44175455417066,11.3420421860019,0.0764621284755513,11.323585810163,14.7165605095541,14.6942675159236
APN,0.314035087719298,15.0438596491228,1044.72456140351,1093.30087719298,7.8359649122807,-4.27017543859649,60.4964912280702,55.9122807017544,33.0324561403509,6.08333333333333,7.75,8.93181818181818,0.992424242424242,22.3030303030303,80.5,80.5
ART,-0.731132075471698,15.9025157232704,940.195754716981,1027.67374213836,7.81918238993711,-8.00314465408805,84.6037735849057,77.3317610062893,53.6100628930818,13.1739130434783,3.2111801242236,13.9130434782609,0.919254658385093,15.3167701863354,55.3333333333333,55.3333333333333
ASE,3.43919615252491,18.9837684644452,1254.3418069392,1396.55608038475,10.7183098591549,0.546461697011336,110.864565441429,107.982136722776,78.2800583991755,9.85456831517184,2.48030176026823,12.9371332774518,0.0368818105616094,25.279128248114,37.8367346938776,37.8367346938776
ATL,5.50729237443161,16.6154463879995,1490.41097180075,1531.38155427533,6.12707159235137,-1.03859311915345,122.355342397067,115.814072464601,93.0715544842499,15.3244107249397,2.17803364232985,10.6438258577547,0.0508374963267705,13.4142868591884,24.3284916201117,24.2804469273743
ATW,1.76875452279489,17.1848699004176,1138.1818984902,1264.21787664632,10.7718438805011,-2.02714423385801,95.3450048185031,91.5545293928686,63.5978156119499,10.118086696562,1.85849526656702,14.9103139013453,0.00797209765819631,18.6268061783757,31.9772727272727,31.9772727272727
ATY,-3.46881720430108,13.8236559139785,1281.35483870968,1352.80860215054,10.8795698924731,-6.35913978494624,94.6172043010753,91.7268817204301,67.0236559139785,2.06666666666667,1.21666666666667,17.9833333333333,0.0,27.4666666666667,19.0,19.0
AUS,4.74338372037576,13.6410213618158,1288.04878727192,1447.46234662089,8.15798048191239,-0.438147688982135,151.922666730243,146.741425074703,124.942423230975,10.2280354879594,1.01769328263625,13.1127503168568,0.0917617237008872,17.2677820025349,23.1322314049587,23.0082644628099
AVL,2.76247003766693,16.9877423033067,1257.6488027366,1333.24618015964,11.4542189281642,-1.31778791334093,89.2216647662486,85.1465222348917,56.7045610034207,5.98458904109589,1.72397260273973,13.7657534246575,0.0191780821917808,23.7123287671233,33.2363636363636,32.9818181818182
AVP,1.68731730315889,16.0038639148054,1127.34577325417,1227.15436810857,11.4277636415041,-3.74686645933465,107.181038544906,101.74780887758,74.3161813212704,10.4560943643512,1.59370904325033,15.5255570117955,0.0288335517693316,18.8813892529489,37.1153846153846,37.1153846153846
AZA,5.34384412650602,12.7472703313253,1147.93109939759,1470.92705195783,6.29988704819277,0.926581325301205,150.684770331325,146.26750753012,127.220350150602,14.2430517711172,2.70844686648501,9.04795640326975,0.316621253405995,13.5809264305177,19.452380952381,19.1428571428571
AZO,-0.356707729795587,17.6802490862326,1169.80452145661,1168.10586164884,11.12806281305,-4.60999052389333,70.2609990523893,66.0077162582916,37.1994043590091,7.73991935483871,1.84979838709677,13.195564516129,0.0262096774193548,22.351814516129,29.0625,29.0625
BDL,2.83275151853662,13.6061774714248,1228.64959427624,1378.59815024867,8.23238809876974,-3.66678300322834,148.778989616962,142.280097722712,120.441532152517,9.46382617140083,1.10852148579752,14.2467831998058,0.0509832483612527,18.4861616897305,21.7459459459459,21.7459459459459
BET,-4.0840652446675,8.8099121706399,1563.39021329987,1656.59849435383,4.14680050188206,-3.9228356336261,69.1907151819322,69.3519447929737,56.3952321204517,3.89447236180905,0.623115577889447,6.1608040201005,7.38693467336683,16.2110552763819,21.0,21.0
BFF,-5.15151515151515,16.1131907308378,1037.55347593583,1087.22281639929,8.66666666666667,-6.47237076648841,59.8698752228164,58.5490196078431,33.7691622103387,3.18548387096774,3.46774193548387,19.5645161290323,0.0,15.2016129032258,60.5,60.5
BFL,-1.10919414719371,15.8971391133435,1014.11727451409,1208.80607119458,8.9877702555143,-6.54837300720681,114.451626992793,109.01244813278,84.1275387639223,11.083857442348,0.591194968553459,11.0859538784067,0.0,23.7211740041929,27.2857142857143,27.2857142857143
BFM,-0.144827586206897,12.9655172413793,1595.41379310345,1774.33103448276,22.9103448275862,4.82758620689655,177.406896551724,182.379310344828,146.503448275862,1.94594594594595,0.0,34.5405405405405,0.0,8.64864864864865,8.0,8.0
BGM,0.705316742081448,16.637443438914,1198.49321266968,1309.51187782805,9.34898190045249,-5.01357466063348,98.4253393665158,92.7064479638009,66.7200226244344,7.92344497607655,1.94258373205742,6.43062200956938,0.00478468899521531,27.5167464114833,26.25,26.25
BGR,3.21440214785694,17.2623923444976,1208.59473684211,1360.47167464115,9.44124401913876,-1.53397129186603,127.603827751196,122.861913875598,96.1582775119617,6.8562962962963,1.0483950617284,22.4266666666667,0.00790123456790123,17.3604938271605,31.2439024390244,31.2439024390244
BHM,4.08595409299112,15.0675399099468,1221.77450880065,1409.82634056488,9.84470937372084,-0.0296510437986083,112.722932869423,108.608268522309,83.696019238641,8.28922829581994,1.23858520900322,12.7282958199357,0.0432475884244373,22.5096463022508,25.2520325203252,25.0569105691057
BIL,0.808360317927583,14.0773231282504,1253.57217152389,1398.86262388382,8.18408399568247,-3.68256304582475,115.604749288588,111.113825924836,88.8524188009028,7.24815905743741,1.4499263622975,14.0522827687776,0.00441826215022091,20.9867452135493,26.2173913043478,26.2173913043478
BIS,0.924642746992906,16.5967924334327,1196.86922997841,1299.85000514033,8.54436105685206,-3.43487200575717,115.368253315514,111.008738562763,85.8675850724787,10.3065585851142,1.92630803242447,13.141488577745,0.594694178334562,21.481945467944,31.7352941176471,31.7352941176471
BJI,-2.1376404494382,15.9080056179775,933.198735955056,988.304775280899,6.05828651685393,-8.11587078651685,65.8595505617977,59.8813202247191,37.9150280898876,7.93700787401575,2.32283464566929,10.8661417322835,0.47244094488189,22.6771653543307,25.0,25.0
BKG,5.39855072463768,10.195652173913,1746.35869565217,1811.19565217391,14.0760869565217,2.10869565217391,114.5,111.210144927536,86.9384057971015,3.75,0.0,23.4,0.0,24.6166666666667,,
BLI,0.241480181366096,12.6842182243674,1152.49071230072,1285.22626883136,7.53795524352786,-1.38028375018283,106.438496416557,104.816732485008,84.5945590171128,4.32073544433095,1.1491317671093,16.9458631256384,0.148110316649642,13.2921348314607,16.7083333333333,16.7083333333333
BLV,7.28198433420366,11.2527415143603,1468.572845953,1649.22036553525,7.24699738903394,5.02819843342037,133.777023498695,131.523237597911,113.023498694517,8.06873614190687,3.56762749445676,7.74057649667406,0.339246119733925,24.1862527716186,15.0,15.0
BMI,1.07305779454639,14.4419520547945,1128.28955479452,1291.00017123288,10.8193493150685,-2.42037671232877,103.565582191781,100.071232876712,74.8099315068493,9.30990415335463,2.10436634717785,12.7720979765708,0.334398296059638,21.9094781682641,38.0909090909091,38.0909090909091
BNA,6.19385654824524,13.6892740254904,1315.79233980284,1446.48853844797,7.90262416953559,0.0300110401954572,129.448349523442,123.285046087917,101.693147892891,9.94866781675292,1.26835345984282,12.4201648456968,0.0580410197431474,19.0775541498946,21.8555555555556,21.7822222222222
BOI,1.17248485095791,13.7647562891478,1218.04127476384,1303.25244322935,7.85448758492645,-2.34160324811785,111.447473119376,107.933385020301,86.3141411462265,8.93284433577832,1.06210268948655,16.0213528932355,0.0311328443357783,15.1908720456398,22.1256830601093,22.0983606557377
BOS,6.44358081979892,19.8563266453495,1305.13056678028,1430.14231701746,8.17578270494395,-0.318310552022207,181.945690291296,175.189050915352,147.156941565059,13.1858668240597,1.06955697447729,15.0802346586539,0.0636368514245855,16.4480513673517,24.9229106628242,24.8371757925072
BPT,0.261529480443666,14.5090484530064,1125.46468184472,1215.53473438412,11.9223584354933,-2.43899591360187,80.74314068885,78.0426152948044,51.6112084063047,4.7265625,4.796875,14.3828125,0.13671875,19.95703125,31.2222222222222,31.2222222222222
BQK,0.607743250127356,16.5113236034222,1152.53648716658,1228.18721690991,8.12279818822345,-5.1298439859084,74.8726723704077,69.1424257674887,44.508303975843,4.68831168831169,2.55844155844156,11.4372294372294,0.0,25.1904761904762,32.3333333333333,32.3333333333333
BQN,7.79540454656563,11.6646296748961,516.177707162063,753.16157418724,8.53629919335126,0.683207039843559,190.52529943779,183.413101931068,163.212173062821,4.74712643678161,0.264367816091954,6.7,0.206896551724138,33.2471264367816,16.6153846153846,16.6153846153846
BRD,-0.439044481054366,17.7215815485997,1107.7413509061,1149.56507413509,5.88550247116969,-7.88056013179572,59.495057660626,52.0535420098847,28.4464579901153,4.86577181208054,4.1006711409396,15.3355704697987,0.268456375838926,14.1140939597315,,
BRO,-1.6408,13.8816,1229.0326,1333.3566,8.7922,-4.2774,89.4664,86.8298,64.156,6.48924731182796,2.0179211469534,12.5286738351254,0.0197132616487455,25.8118279569892,20.25,19.25
BRW,-7.87128712871287,7.66478076379066,1530.60820367751,1666.18811881188,3.64568599717115,-8.08769448373409,94.0091937765205,93.7927864214993,82.4823196605375,4.11711711711712,3.12612612612613,5.63963963963964,1.45045045045045,20.6036036036036,19.5,19.5
BTM,-3.66039156626506,15.0097891566265,971.121234939759,1066.9156626506,5.54668674698795,-9.64533132530121,83.2394578313253,77.2545180722892,56.6980421686747,5.66292134831461,3.12359550561798,11.7865168539326,0.0,25.2584269662921,46.0,46.0
BTR,1.09469382100305,15.4974731741087,1173.74842506057,1325.72571824161,10.6798200069228,-1.72357217030114,94.3313257182416,91.5142263759086,65.3369331948771,10.5551093261937,1.4136546184739,12.8652387327086,0.0160642570281124,19.0383757251227,31.1454545454545,30.7818181818182
BTV,3.22978489198734,18.4726049343159,1169.44463770769,1287.65519293267,9.8296333592713,-1.1688103629789,111.756808715155,107.365084450954,79.0628461573671,8.43044025157233,1.60955974842767,20.0334591194969,0.0213836477987421,16.6638993710692,28.7979797979798,28.7070707070707
BUF,3.56595495758994,14.6805142158026,1243.44422328945,1353.14119021967,8.86348446944105,-2.03743403392802,113.997297445355,108.39827986049,84.8542811752461,7.67615863500115,0.822688494350934,17.5702098224579,0.0282453308738759,20.4907770348167,23.9010416666667,23.8125
BUR,5.24665126218315,13.8853871679494,1375.73620111538,1486.54210462308,6.27271147865668,0.384283952118696,99.8670581490297,95.0049688146076,74.8468701680015,7.7296880167567,0.433800022048286,10.5115202293022,0.0340646014772351,22.7213096681733,22.0392156862745,22.0392156862745
BWI,7.07665750271722,13.9858535793837,1384.35588303265,1470.16812949605,6.61568644805358,-0.350095637080635,145.063056551263,137.637695269284,117.036155241846,14.9453982630629,1.24549284874889,10.8862965404569,0.192123591963083,15.1910057611281,20.0606826801517,20.0581542351454
BZN,1.61737257717157,16.3159303008549,1284.43509756575,1455.15865039483,8.8479410037199,-2.22593486915095,132.732167330157,128.910983488873,103.747112184298,7.17269402681837,1.0865501828525,17.2641202763104,0.00406338886631451,17.4051198699716,27.2068965517241,27.2068965517241
CAE,2.98336737671433,15.4686269744836,1188.28082624544,1273.81516403402,10.9877521263669,-1.71105710814095,93.8088942891859,89.116354799514,62.6599756986634,11.169272603671,2.3732154996601,12.1414004078858,0.0214140040788579,19.1668932698844,28.04,28.04
CAK,3.40980263157895,16.9394935876356,1134.94140085498,1221.6364353831,11.0058533377179,-1.33607365998027,103.290430779349,98.5456757645511,70.6003288391976,12.3793615441722,1.42835931700074,16.4974016332591,0.0178173719376392,15.6666666666667,32.1139240506329,32.1139240506329
CDC,-1.91770756796473,15.3600293901543,1329.94415870683,1403.39529757531,5.75018368846436,-4.45481263776635,63.0940484937546,60.556943423953,39.4467303453343,2.84146341463415,1.25,10.9451219512195,0.0,23.0426829268293,37.5,37.5
CDV,-7.08605974395448,9.75106685633001,1503.50711237553,1562.7652916074,4.54765291607397,-4.2325746799431,47.4317211948791,50.2852062588905,35.9864864864865,3.51366120218579,0.240437158469945,8.10382513661202,1.15846994535519,23.4644808743169,7.0,7.0
CGI,-1.04933051444679,18.5983086680761,1076.5384073291,1145.29598308668,9.13037350246653,-4.6138125440451,72.1437632135307,68.5792811839324,40.8505990133897,7.77560975609756,3.11707317073171,11.780487804878,0.0,23.7658536585366,59.0,59.0
CHA,2.88180833784515,16.1242760487145,1239.11328822733,1315.43972936401,10.7472801082544,-2.07025710419486,90.5568606224628,85.6055751014885,58.7340189445196,9.11949458483755,1.85631768953069,11.8252707581227,0.00324909747292419,22.7469314079422,29.7945205479452,29.7945205479452
CHO,2.49862138112545,16.0534193386774,1241.87343436874,1323.90180360721,9.93211422845691,-1.88677354709419,89.6409694388778,85.2709168336673,59.2853832665331,8.09919571045576,1.9088471849866,14.7728839525086,0.0754500191497511,21.8092684795098,34.0,34.0
CHS,3.34490967651589,14.9280756845411,1282.82860971658,1395.11304678281,8.68976138568314,-2.03774226453587,112.567634058043,107.185751145069,83.5679140748445,7.64743677375256,1.06425153793575,16.2352699931647,0.145591250854409,20.3127819548872,25.3407407407407,25.162962962963
CID,3.2808307201974,15.5517985611511,1235.69979445015,1374.97338129496,12.1857142857143,-0.573895169578623,106.750051387461,102.90421377184,75.1667009249743,7.37549167927383,2.47866868381241,14.1001512859304,0.0438729198184569,20.7869894099849,32.8032786885246,32.8032786885246
CIU,0.900720576461169,20.1144915932746,1113.55884707766,1165.77982385909,7.1128903122498,-3.94235388310649,96.2049639711769,91.3618895116093,64.1345076060849,5.74444444444444,0.522222222222222,11.4388888888889,0.444444444444444,21.8,53.0,53.0
CKB,2.20119126406353,16.8881535407015,1159.39510258107,1198.66115155526,10.2574454003971,-1.01786896095301,91.3911317008604,88.1720714758438,61.0264725347452,15.3914728682171,1.68992248062015,15.562015503876,0.0,15.3410852713178,,
CLE,3.41973126961397,15.4556920922587,1258.29310292342,1361.26089559508,9.00687982627931,-2.20873879998782,126.520421313255,120.895341403769,96.4327694852307,9.11146767961229,0.738031305259021,17.6967712358373,0.0692252275853036,16.8226471936604,24.2637075718016,24.2637075718016
CLL,-2.39106145251397,11.2783985102421,1174.92551210428,1224.21694599628,11.3610335195531,-6.44832402234637,58.5207169459963,54.4634543761639,31.8240223463687,3.44796380090498,2.22850678733032,9.5814479638009,0.0,27.9705882352941,28.0,28.0
CLT,6.3207536933478,20.7237101529102,1493.19987440043,1538.29863488705,6.25253441991567,2.69640372125241,112.207756712379,108.584964354341,81.6087197815152,12.8122012932246,2.42451504076469,10.2314612573257,0.137399710213879,17.3181051447849,26.7165871121718,26.6736276849642
CMH,4.10716872603323,14.8218963644496,1251.06083743318,1347.6606926075,8.96173833407876,-1.20788873980363,121.873437267054,116.5577492386,92.774114540072,8.77447737496692,1.14216724001058,18.1104789626885,0.024675840169357,16.4476713416248,24.9928057553957,24.9532374100719
CMI,1.68864134404675,13.2761139517896,1087.03853177502,1192.28360116874,14.3844046749452,-0.387509130752374,87.8305332359386,85.7543827611395,58.0938641344047,8.87336244541485,3.04366812227074,14.0218340611354,0.00764192139737991,19.5218340611354,34.7307692307692,34.7307692307692
CMX,-0.0469371519490851,18.5234685759745,975.159904534606,982.011933174224,13.9228321400159,-3.0,99.8329355608592,96.8798727128083,64.4335719968178,6.20524017467249,1.16593886462882,13.1353711790393,0.00873362445414847,27.0218340611354,38.75,38.75
CNY,-0.783867631851086,16.1540847983454,1450.27611168563,1525.38159255429,12.799379524302,-2.50775594622544,78.564632885212,76.8407445708376,47.8872802481903,2.4258064516129,0.87741935483871,13.5548387096774,0.0,30.341935483871,39.4,39.4
COD,0.769646365422397,17.864931237721,1072.21168958743,1174.05500982318,8.8762278978389,-0.987229862475442,89.0446954813359,87.2878192534381,60.5466601178782,7.5814696485623,2.04153354632588,14.1277955271566,0.012779552715655,22.6932907348243,29.3846153846154,29.3846153846154
COS,3.24036402569593,20.1087697099474,1143.79642787619,1310.61495036013,10.8645123613004,-0.251216663422231,116.945250146,113.453669456881,82.4803873856336,13.6579966795794,1.95019369120089,13.9435528500277,0.0,16.330658550083,26.6632653061224,26.6632653061224
COU,2.34137867983178,17.2889010788078,1095.42000365698,1195.49460596087,11.8368988846224,0.557140245017371,98.7557140245017,96.9714755896873,67.8456756262571,8.63886162904809,1.99116781157998,17.5613346418057,0.162904808635918,17.9332679097154,27.9047619047619,27.9047619047619
CPR,-1.47224880382775,16.1724880382775,1088.33086124402,1167.57392344498,9.06626794258373,-4.44736842105263,76.0263157894737,73.0511961722488,47.8124401913876,8.76654411764706,1.74448529411765,16.8602941176471,0.0,18.9834558823529,29.6190476190476,29.6190476190476
CRP,1.19966814159292,13.1780973451327,1201.29056047198,1279.81618731563,7.83130530973451,-2.23257743362832,71.8057706489676,68.3735250737463,47.3641224188791,7.23529411764706,2.31841432225064,11.079283887468,0.0524296675191816,23.6419437340153,24.9677419354839,24.7741935483871
CRW,3.81716705157814,15.7353647986158,1245.28712871287,1325.16514466981,10.8818610016341,-0.41103527828511,90.1421705277324,85.9223300970874,59.3051042968374,8.68153931957613,1.69715560513107,13.9224762967094,0.0184049079754601,21.9269380925823,32.7837837837838,32.7837837837838
CSG,1.42079002079002,15.908639933857,1240.72591980157,1282.35138486978,9.02687060768913,-2.1769326167838,54.0281107895825,50.4386109962795,25.5031004547334,7.90119760479042,2.05089820359281,10.2095808383234,0.0,23.497005988024,26.4375,26.4375
CVG,4.51334784074539,15.6966033273528,1256.44519654216,1354.45224066221,9.1393125101941,-0.344988582612951,125.096364785516,120.241834529441,95.4059186918937,9.83282190487431,1.85323970258468,17.5682756992801,0.0408946063967898,15.9270034226366,23.0876777251185,22.936018957346
CWA,-0.24630314232902,16.0396496081143,1109.85999692639,1208.85907484248,11.6977101582911,-3.45212847702474,78.7118487782388,75.505455663132,47.7680958967266,9.05097613882863,2.41323210412148,14.7060737527115,0.0780911062906725,20.70715835141,19.2222222222222,19.2222222222222
CYS,3.2770137524558,16.1257367387033,1053.15913555992,1331.54813359528,12.0157170923379,0.0746561886051081,135.783889980354,132.581532416503,104.440078585462,14.1836734693878,3.47959183673469,14.0510204081633,0.428571428571429,21.4081632653061,36.0,36.0
DAB,2.72746585735964,14.6318664643399,1220.74142640364,1333.62443095599,9.66267071320182,-1.81532625189681,96.8766312594841,92.3338391502276,68.0393019726859,9.2985257985258,2.17813267813268,9.26289926289926,0.337837837837838,23.1167076167076,22.0909090909091,22.0909090909091
DAL,9.84236770837811,12.1133273151929,1386.87381249194,1482.50626889624,5.47326226196105,3.09882646262305,126.882015790454,120.138474544699,102.551884967545,13.8944378200182,0.915445044539524,7.80823455144841,0.106123307848776,17.6223258750088,18.8744855967078,18.8292181069959
DAY,2.60651964291269,16.3412115934818,1184.46498320687,1262.53750466476,9.99340714019157,-0.961531284985695,104.720487622839,101.153004104988,74.8183853713148,11.3911275415896,1.3184842883549,16.0992606284658,0.00868761552680222,17.1395563770795,30.8903225806452,30.7290322580645
DBQ,1.95957446808511,15.0351063829787,1124.55638297872,1184.13989361702,15.7957446808511,0.0484042553191489,66.6872340425532,64.7760638297872,33.9452127659575,5.782874617737,2.60550458715596,14.2905198776758,0.0,25.3455657492355,26.8571428571429,26.8571428571429
DCA,4.46902694227925,19.3637232812546,1386.97537502594,1489.64532996354,7.44177462867985,-0.43435193145771,128.62351027245,123.717174112834,96.9116762028994,10.5814484854837,1.3200712713552,14.024567655382,0.0500786081123572,20.1486217377633,29.2165898617512,29.1115207373272
DEN,6.97800476084151,17.8310885221334,1394.04682124894,1538.91320925374,6.44084900412127,1.91654146435613,142.43156574162,137.364785289075,113.092847762821,12.9887904191617,1.56989700598802,12.1499401197605,0.0306682634730539,17.4204071856287,25.2064793130367,25.1494925839188
DFW,7.12417182426719,18.7541479788293,1443.20466426789,1531.62723893512,6.59037762651245,4.10727599832711,135.020447859131,132.003965907616,106.659440302274,15.4558507437022,2.10668902072049,10.1003095176683,0.0258447253030694,16.0115295331442,24.8952380952381,24.8504761904762
DHN,3.05501130369254,19.0941974378297,1217.53692539563,1376.17445365486,9.89261492087415,-0.663149962321025,68.9762622456669,65.2581009796533,36.2712886209495,6.82678983833718,2.56120092378753,11.2471131639723,0.0,25.1016166281755,36.0833333333333,36.0833333333333
DIK,0.804856895056375,19.6478751084128,1078.67823070252,1207.01214223764,9.47094535993062,-0.616652211621856,106.940156114484,105.518647007806,76.3998265394623,13.9434782608696,1.53478260869565,15.5782608695652,0.0,15.8869565217391,35.4444444444444,35.4444444444444
DLG,0.147239263803681,8.66871165644172,1604.98159509202,1678.13496932515,3.78527607361963,-1.79754601226994,61.7852760736196,59.840490797546,47.3865030674847,9.53846153846154,3.03846153846154,3.65384615384615,2.92307692307692,21.6538461538462,,
DLH,1.76739283204498,18.262297962052,1151.78794799719,1232.68921293043,10.5808151791989,-3.79971890372453,84.8828179901616,79.3157062543921,50.4725931131413,6.52851711026616,1.71736375158428,14.3295310519645,0.0,24.6755386565272,23.8181818181818,23.8181818181818
DRO,1.94513228202789,17.1588687605891,1256.30809331422,1370.07702332855,10.3452365437247,-0.228984751726834,89.5282158217125,87.3540987879578,59.8499934836439,9.10900832702498,2.08629825889478,13.5352006056018,0.0423921271763815,21.1695685087055,36.68,36.68
DRT,0.9321608040201,14.3643216080402,1099.33793969849,1190.58793969849,9.90954773869347,-7.18592964824121,87.4108040201005,79.2927135678392,55.0188442211055,7.18181818181818,8.98701298701299,11.2077922077922,0.0,18.5584415584416,46.75,46.75
DSM,2.04117577408087,15.13059160926,1191.02956568016,1341.26236584573,11.0251603938149,-1.70670845282796,121.193803033439,117.448186145522,91.2924341424474,8.13360560093349,2.0291715285881,15.5750680669,0.0482302605989887,17.7092570984053,28.2178217821782,28.1188118811881
DTW,4.22300014191778,18.6770569110973,1427.69819076276,1512.35892998987,7.07575055145268,-2.70840186504691,126.217888032222,119.247803786199,93.4949963236488,14.8127187281272,1.92630736926307,14.624897510249,0.0462753724627537,12.9999600039996,26.5794330916282,26.5306526038233
DUT,15.7346303501946,4.70390625,1500.77734375,1706.80718188915,3.60577673692428,1.30661478599222,146.015564202335,131.530054644809,123.2234375,17.5551948051948,3.02922077922078,1.20779220779221,0.0,23.8961038961039,,
