op_carrier_fl_num,fl_num_avg_dep_delay,fl_num_avg_taxi_out,fl_num_avg_wheels_off,fl_num_avg_wheels_on,fl_num_avg_taxi_in,fl_num_avg_arr_delay,fl_num_avg_crs_elapsed_time,fl_num_avg_actual_elapsed_time,fl_num_avg_air_time,fl_num_avg_carrier_delay,fl_num_avg_weather_delay,fl_num_avg_nas_delay,fl_num_avg_security_delay,fl_num_avg_late_aircraft_delay,fl_num_avg_total_add_gtime,fl_num_avg_longest_add_gtime
2441,3.38128580521961,16.5455124124761,1209.00222788033,1276.30490133673,5.88160407383832,-2.33959261616805,114.814131126671,109.093252705283,86.6661362189688,12.2518891687657,1.84382871536524,9.36523929471033,0.0403022670025189,14.3324937027708,17.4444444444444,17.4444444444444
2442,3.05996068152031,14.0756880733945,1078.60321100917,1212.80209698558,7.31651376146789,-3.15104849279161,119.049803407602,112.83879423329,91.4465923984273,11.83,1.545,11.995,0.0,11.4275,19.6666666666667,19.6666666666667
2443,5.69368932038835,16.6966019417476,1369.47524271845,1522.25388349515,7.41941747572816,-0.296116504854369,151.43786407767,145.448058252427,121.332038834951,9.04477611940299,1.60597014925373,12.1701492537313,0.0477611940298507,21.2059701492537,34.4444444444444,34.4444444444444
2444,7.90750436300175,16.7856893542757,1365.03385689354,1506.44363001745,6.70366492146597,1.95706806282723,128.364397905759,122.413961605585,98.9246073298429,11.7255244755245,1.09090909090909,9.26223776223776,0.0,22.520979020979,19.5454545454545,19.5454545454545
2445,4.1352103960396,16.1531559405941,1243.33849009901,1462.95853960396,8.22617574257426,-1.44214108910891,162.429455445545,156.852103960396,132.472772277228,12.0965092402464,1.40657084188912,11.9917864476386,0.121149897330595,13.0308008213552,20.625,19.0625
2446,4.57716223855285,15.439796495195,1320.40079140757,1442.89711701526,6.30977953646128,-2.33295647258338,135.655737704918,128.745618993782,106.996042962126,12.8953488372093,1.4922480620155,12.077519379845,0.395348837209302,13.1821705426357,25.5555555555556,25.5555555555556
2447,6.68998793727382,15.8134298351427,1449.51226377161,1590.89384800965,7.29272215520708,-0.171692802573382,141.715319662244,134.853638922396,111.747486932047,11.651376146789,1.47706422018349,12.8876146788991,0.114678899082569,18.8188073394495,25.2307692307692,25.2307692307692
2448,5.65413781734256,15.2931091328717,1617.19914276294,1760.04648862512,6.7817342565117,0.330695680844049,147.014507088691,141.691064952193,119.616221562809,10.415559772296,1.48387096774194,12.303605313093,0.140417457305503,16.314990512334,17.4375,17.4375
2449,10.7732426303855,17.1469387755102,1605.99909297052,1780.05759637188,7.00045351473923,3.21269841269841,132.079365079365,124.518820861678,100.371428571429,10.945179584121,1.06616257088847,14.0283553875236,0.223062381852552,18.304347826087,21.3,21.3
2450,6.26107848371596,16.3075280298986,1324.44260544581,1554.47730912974,6.62092899092365,-1.00320341697811,158.21996796583,150.955686065136,128.027229044314,10.3079470198675,0.857615894039735,11.7913907284768,0.175496688741722,19.2086092715232,22.8571428571429,22.8571428571429
2451,4.68115942028986,14.6775362318841,1496.38707729469,1545.6654589372,6.08152173913043,-2.66183574879227,97.3683574879227,90.0253623188406,69.2663043478261,15.2889908256881,1.3302752293578,7.44495412844037,0.178899082568807,13.6743119266055,23.1428571428571,23.1428571428571
2452,0.874210051158592,15.2476677700873,956.098104122781,1133.68040926873,8.87270538669877,-4.23171832681312,133.043936202227,127.938007824255,103.817634667469,15.8717948717949,0.75,11.150641025641,0.0,10.0576923076923,20.9090909090909,20.9090909090909
2453,5.88675548589342,14.9337774294671,1327.21238244514,1402.9815830721,7.56152037617555,0.22884012539185,125.67789968652,120.019984326019,97.5246865203762,12.0754310344828,1.10560344827586,10.7047413793103,0.0,17.1120689655172,23.5,23.5
2454,4.86644951140065,16.8082829222894,1262.68031642624,1386.04467194044,6.3029315960912,-0.809213587715216,147.544439274081,141.868776174965,118.757561656584,13.4487179487179,0.596153846153846,9.13782051282051,0.237179487179487,14.1185897435897,24.0,24.0
2455,4.00916758342501,16.3399339933993,1234.42757609094,1108.8434176751,7.85185185185185,-1.37147048038137,159.829849651632,154.449211587825,130.257425742574,11.2590909090909,1.61363636363636,12.1954545454545,0.0,13.2090909090909,42.5,42.5
2456,6.48598130841121,19.8237650200267,1368.23854027592,1541.5536270583,7.92968402314197,1.08811748998665,177.441032487761,172.043168669337,144.289719626168,9.36842105263158,1.57263157894737,16.5010526315789,0.0821052631578947,14.8210526315789,28.0,28.0
2457,4.42901925660546,15.231079265562,1230.22257053292,1407.52843708016,6.84370801612181,-1.46887595163457,150.428571428571,144.530676220331,122.455888938648,14.1693290734824,3.77316293929712,11.1821086261981,0.0,12.1980830670927,22.5,22.5
2458,1.83111111111111,15.0908641975309,997.724938271605,1261.46765432099,7.72345679012346,-3.54765432098765,151.59012345679,146.211358024691,123.397037037037,12.8040816326531,1.83673469387755,14.2448979591837,0.0,9.89387755102041,21.25,21.25
2459,7.2852930335422,16.9904165130851,1418.83265757464,1559.7441946185,8.07961666052341,0.274972355326207,168.214891264283,161.204570586067,136.134537412459,16.9430379746835,1.59282700421941,7.71518987341772,0.263713080168776,12.8628691983122,27.2352941176471,27.2352941176471
2460,6.20327102803738,16.0293724966622,1351.64485981308,1509.35714285714,7.64519359145527,0.225967957276368,135.207943925234,129.230640854473,105.556074766355,10.4556213017751,0.828402366863905,14.4122287968442,0.307692307692308,17.4674556213018,21.3333333333333,21.3333333333333
2461,4.90178926441352,14.8226640159046,1754.13041749503,1241.07875894988,5.97096260938743,-1.49145129224652,115.419483101392,109.026242544732,88.2430389817025,15.559796437659,1.80916030534351,7.20356234096692,0.0585241730279898,16.8549618320611,23.6,23.6
