origin_airport_id,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
10558,3.68267581475129,33.0773809523809,14.922619047619,29.452380952381,21.9047619047619,4.67095115681234
10561,0.863935470176183,41.9605911330049,2.62068965517241,15.3513957307061,32.3940886699507,6.14364290247514
10562,10.9,1.9047619047619,0.0,31.547619047619,28.5714285714286,6.32236842105263
10577,8.17243243243243,45.6357388316151,20.8487972508591,11.5292096219931,35.8694158075601,13.8297297297297
10581,7.55648267008986,13.4097698829229,2.94792087202261,33.7928946306015,28.6810658054098,11.8555920452472
10590,6.93333333333333,1.07142857142857,0.0,21.6428571428571,6.5,-1.68888888888889
10599,6.20886689708332,18.7278541298136,2.63083412709212,17.1704993876718,33.454075384406,10.2634668251727
10620,1.7002591419522,16.5598991172762,5.46279949558638,15.6128625472888,34.6462799495586,6.08673176335439
10627,6.34386451421214,29.2999420961204,8.56282570932252,18.4939200926462,36.8118123914302,10.4348555084328
10631,1.59279401767505,44.8448275862069,17.7241379310345,14.2816091954023,35.0057471264368,7.27056424201224
10643,10.4117647058824,7.32876712328767,0.0,28.4383561643836,40.027397260274,13.248275862069
10666,1.52217741935484,10.9796107506951,4.87859128822984,17.2085264133457,18.2696941612604,3.15205518827249
10676,19.3058998512643,29.631103074141,10.0180831826401,7.3001808318264,41.5822784810127,21.4262376237624
10685,6.86694214876033,27.3629242819843,5.99129677980853,15.6083550913838,37.1679721496954,10.111550502554
10693,5.25882675578459,17.1441755881465,2.41534382655972,17.0340302715038,28.2893579890593,11.2951558942133
10713,1.39208835341365,21.6750939034961,2.00852354810748,18.7292689973996,20.7026870846576,4.8795183136972
10721,6.86380913952061,21.3728762273628,2.70275504183246,19.3228134408521,27.4618515212491,13.361127729837
10728,5.82422535211268,18.8710691823899,14.748427672956,14.8270440251572,32.5125786163522,8.29943820224719
10731,0.815505397448479,22.709219858156,7.79078014184397,13.1205673758865,34.3581560283688,6.28029556650246
10732,8.11553973902728,9.32293762575453,0.265593561368209,8.87022132796781,52.4808853118712,15.0497041420118
10739,0.55244195356285,22.7228260869565,26.3913043478261,16.4076086956522,21.3315217391304,7.87429943955164
10747,3.96792270531401,21.2551159618008,8.80354706684857,23.4856753069577,39.3096862210095,6.40327552986512
10754,-7.36338028169014,3.90598290598291,3.8034188034188,5.68376068376068,26.5470085470085,-7.16830985915493
10779,-3.06952662721893,40.070796460177,19.8141592920354,12.4070796460177,40.4336283185841,2.88470066518847
10781,6.90549656047552,32.2806067172264,5.20296135789094,15.7038642109065,28.6446370530878,9.48087431693989
10785,9.65918242296919,18.5342713567839,5.06613065326633,31.3485427135678,31.8990954773869,13.8302644209791
10792,5.5564691144556,16.3082593082593,2.59015309015309,25.3793233793234,34.0793800793801,10.9486127737483
10800,3.9458403031441,13.2671090422898,0.778845201545013,14.6664355749232,29.1201346934733,8.77303213945254
10821,4.01493786713236,21.1681530604467,2.93083822445816,14.395914322738,21.9630053103641,11.2027507080793
10849,5.16925416640264,18.5910181693521,3.34521768940692,24.5118272197463,29.4693177922523,8.86541985215139
10868,4.29423722403442,23.2497159090909,4.89204545454545,14.7332386363636,30.4181818181818,8.98299495972491
10874,9.75471698113208,27.7163615228131,3.70241208950886,26.6736413833188,29.0456262714327,14.3122426057656
10918,-0.346348517715112,14.5591397849462,2.79032258064516,10.8333333333333,35.4139784946237,2.10412147505423
10926,-2.35140845070423,3.2994923857868,0.223350253807107,7.93908629441624,34.6091370558376,-5.19594121763471
10967,10.402657807309,41.7835051546392,7.90721649484536,21.9725085910653,37.3505154639175,14.4829396325459
10980,6.25405856866942,25.151506373117,4.82502896871379,16.3314020857474,36.0243337195828,11.1315379016325
10990,8.01229237872519,24.0415662650602,5.06024096385542,18.9069277108434,37.9406626506024,12.1994979679656
10994,4.54214432829441,17.6384238697187,2.70971415556315,23.3746725885434,32.162737729188,9.72846873728469
11003,7.32864805801132,19.2805429864253,7.7166918049271,17.5284062342886,32.5578179989945,11.0914987374363
11013,8.66031987814166,27.9180327868852,14.5204918032787,11.2377049180328,39.9959016393443,13.544696969697
11027,16.5702786377709,53.0966850828729,4.18508287292818,25.1270718232044,29.9640883977901,20.0394818013572
11042,4.43616381647036,18.9586199306664,2.10741209486601,25.1465910966819,27.815440488637,9.89064496471467
11049,3.11008968609865,38.1419141914191,5.95049504950495,16.4752475247525,39.5643564356436,7.04034065441506
11057,7.065938884221,17.5445702362783,4.02266184965515,11.6675006278859,25.9387956183227,10.5976267968262
11066,4.70910976305283,17.9133885047047,2.71443147035483,23.6984468881079,25.9290896723727,9.82554401199152
11067,6.95583038869258,19.46,9.66181818181818,16.3645454545455,30.09,9.02409850483729
11076,20.859765051395,52.559880239521,16.2544910179641,26.0838323353293,34.0419161676647,23.3038067349927
11092,8.66400797607178,22.6439790575916,3.98952879581152,19.1256544502618,50.738219895288,10.1875
11097,12.4845794392523,28.9784172661871,3.08393285371703,17.8657074340528,53.8225419664269,13.7200186654223
11109,10.2809701492537,36.3777185974257,4.73635153129161,17.8024855747892,27.9454061251664,13.6435408921933
11111,13.1966956521739,28.6651270207852,5.23248652809854,26.0646651270208,32.2170900692841,14.6482412060301
11122,4.25438596491228,18.8836206896552,6.92672413793103,20.5057471264368,43.1048850574713,7.08222017503455
11140,3.22852264557872,13.9235357917571,4.03145336225597,17.6594360086768,34.5547722342733,6.58037316110513
11146,9.87432046438773,20.9803834150691,5.62148907712885,17.6767721801159,42.2902362906821,13.9995407366584
11150,6.26504583499402,19.6745283018868,5.88207547169811,10.4882075471698,47.8396226415094,9.50377433452523
11193,6.46452243833533,19.4359408454912,3.28063536324254,23.6084748294578,26.0677687596475,11.0723424808769
11203,4.54382055852644,21.4019180470793,6.93984306887533,20.4908456843941,35.0619006102877,7.64958530805687
11233,14.780260707635,54.6904761904762,4.3015873015873,12.3095238095238,32.7063492063492,17.7680890538033
11252,2.65929334916865,16.65625,5.409375,12.6958333333333,33.2354166666667,7.07800473653049
11259,6.28638200222438,18.1739579300555,1.98386888630791,8.97173828881146,22.7307071880243,12.9325785121646
11267,6.94393448524118,24.1837632776935,3.1453717754173,21.2025796661609,29.007435508346,10.261667164625
11274,5.98658410732714,10.0727272727273,7.36883116883117,20.5142857142857,32.7324675324675,7.66615226337449
11278,6.24591116467246,17.6842913907285,3.5192582781457,17.1682825607064,33.2905783664459,10.9324192983585
11292,7.83354023310298,20.4777910558295,3.55602309258916,13.8308955952401,28.1622035581438,12.7143218934607
11298,9.78435974102908,21.6850545658195,4.98356970953729,11.4735344423086,25.3088304297153,12.6632077580126
11308,6.84775465498357,20.7760617760618,9.70849420849421,12.9169884169884,34.4362934362934,10.4970802919708
11315,16.3969280517381,26.6114649681529,4.58917197452229,16.7675159235669,53.2770700636943,17.4713940370669
11336,-1.79754601226994,9.53846153846154,3.03846153846154,3.65384615384615,21.6538461538462,0.147239263803681
11337,10.4434593509535,23.8911627906977,19.8251162790698,24.5813953488372,44.5767441860465,15.8405143620574
11413,7.72809440120512,19.2242874845105,3.73915737298637,17.2503097893432,36.5848822800496,9.7183785812586
11415,0.775883069427527,36.2352941176471,28.7058823529412,9.69607843137255,22.3627450980392,8.71739130434783
11423,5.32857839901266,21.5424581912648,4.53888618282189,20.7918493261893,28.8814742653028,8.86685746994848
11433,2.88003918122758,25.3442976820681,6.3966867108667,18.9997944184612,20.2320501618955,9.63983183569784
11445,8.15781600598354,24.9722222222222,4.16944444444444,1.22222222222222,34.3583333333333,22.4649253731343
11447,12.6315338474722,76.0625,22.7552083333333,18.359375,29.296875,17.3988245172124
11468,-0.779481132075472,47.3495145631068,16.1941747572816,31.3495145631068,27.2718446601942,3.24470588235294
11470,9.21683561040106,6.822265625,2.017578125,19.314453125,20.6953125,8.44449339207048
11471,12.1381055676067,41.0555555555556,5.40079365079365,35.6746031746032,33.1547619047619,12.6056236481615
11481,3.51517954755698,24.0639269406393,2.59874429223744,14.4908675799087,37.3824200913242,8.90333948649102
11503,19.3549660162245,27.0418149466192,8.87544483985765,18.3683274021352,61.3149466192171,23.3085453359426
11525,-3.10586443259711,39.7397260273973,29.6986301369863,9.94520547945205,43.986301369863,0.479452054794521
11537,2.32008408178865,24.0658959537572,3.62080924855491,23.7606936416185,35.1260115606936,7.27553943097193
11540,4.64070787025932,24.1702058150931,3.34563868016988,11.8683436785364,31.3012087553087,9.46893015594697
11577,4.97844385136522,20.5325581395349,4.43953488372093,20.7593023255814,41.8976744186047,10.4320457796853
11587,10.5596026490066,20.783185840708,3.70796460176991,8.50442477876106,66.3362831858407,15.1666666666667
11603,5.25154482919436,19.4718427190936,2.17094301899367,19.7920693102299,28.9153615461513,8.11995346131472
11612,5.96041356184799,22.84619368203,5.89487312273433,22.0911444847229,33.8529259451062,9.75153317227281
11617,2.68654923939151,18.1844919786096,5.62967914438503,7.25267379679144,47.2847593582888,8.48532641245758
11618,12.6753074025173,19.3638428774255,3.80597491717937,16.1222550875532,37.0381329862754,17.8710970911874
11624,4.55255985984037,13.3746312684366,3.27610619469027,26.5492625368732,29.9244837758112,7.78846153846154
11630,-5.95621734587252,27.0855803048066,1.05627198124267,9.51348182883939,29.2520515826495,-1.62502606882169
11637,9.84471962288046,27.503465003465,10.4241164241164,20.4414414414414,31.6077616077616,13.3693870402802
11638,6.13140711720535,34.2845840326061,1.43562694797411,18.2296811316231,27.1527211699832,9.72206163742214
11641,6.2483508853142,23.1321989528796,6.83442408376963,9.3488219895288,41.1812827225131,11.9286952502022
11648,1.83613445378151,18.0938416422287,3.6524926686217,19.2859237536657,30.4347507331378,5.33359064843405
11695,1.0008275862069,31.6038543897216,13.1927194860814,15.7194860813704,34.6402569593148,6.8014301430143
11697,7.89903933203313,20.9208435207824,3.48681117171337,20.2164989655821,22.5397310513447,13.1554781980867
11699,2.87464387464387,13.9845132743363,6.9712389380531,8.60176991150442,32.4358407079646,9.01661937576003
11721,5.57224745836037,20.8726525821596,4.56279342723005,20.2664319248826,34.5346244131455,9.24012944983819
11775,10.5940661238589,22.4841654778887,6.28188302425107,21.339514978602,35.164907275321,13.2931341815723
11778,6.89231142372059,21.9859154929577,10.5134443021767,11.2330345710627,36.01152368758,9.6138398257924
11823,7.04212157972773,36.1538188277087,5.09484902309059,16.2269982238011,28.2277087033748,11.9846298409289
11865,7.62476068921506,35.856,7.228,22.252,33.652,7.75
11867,4.30114449213162,17.2325581395349,22.3953488372093,13.0279069767442,23.2418604651163,7.13238434163701
11884,1.5975604132079,17.433947532792,1.68675827607745,16.7699875078076,24.0787008119925,4.76817731949272
11898,1.10292341145204,32.481546572935,14.0369068541301,12.286467486819,29.0861159929701,7.1875452570601
11905,1.76009501187648,15.5953307392996,8.83657587548638,13.3424124513619,25.6731517509728,3.90284360189573
11921,1.58030417430698,27.7717666948436,8.20540997464074,13.70921386306,32.0177514792899,4.35354186821455
11953,7.28274122346016,20.3157586408905,7.8904510837727,10.4827182190978,35.3362624487405,9.89780104712042
11973,5.40211824953445,21.1992779783393,6.9812274368231,17.4895306859206,34.7003610108303,7.67602692039916
11977,5.24371003902682,23.1083696178036,6.25205611998065,19.6386066763425,35.1330430575714,8.4961863704195
11980,10.634310427679,35.1348314606742,12.3707865168539,12.4606741573034,27.0337078651685,14.5445875059609
11982,5.65842696629213,21.9644230769231,6.24326923076923,21.9028846153846,31.5326923076923,8.83344020519397
11986,7.09590402326709,20.0018268176836,4.92997198879552,20.8025819023261,31.1639264401413,11.1648542844715
11995,5.92812818645302,20.711243872549,3.21461397058824,26.9548100490196,31.7130821078431,11.6074000929368
11996,6.36382845748638,21.6885519080153,3.59090151641393,23.2599566738877,33.2697883686052,11.3286557688314
11997,-3.32317073170732,0.769230769230769,1.80769230769231,7.73076923076923,27.3461538461538,-5.75
12003,4.09879324215607,28.5154639175258,5.85257731958763,20.3144329896907,32.0175257731959,7.74514524153426
12007,3.05162174508908,24.0591900311526,9.7601246105919,12.0467289719626,38.9532710280374,8.83637192342753
12012,12.4548366431775,21.2913385826772,2.62729658792651,16.1023622047244,49.737532808399,15.1450479233227
12016,-0.635867091488393,26.8605577689243,7.49402390438247,7.01195219123506,8.29880478087649,0.0880617339990921
12094,11.1613185530922,30.0655737704918,4.36317780580076,18.5649432534678,42.3896595208071,14.521675880128
12119,22.3449367088608,25.8125,5.375,7.17708333333333,45.9583333333333,25.859375
12124,9.28445563247325,27.5084175084175,4.66835016835017,16.9191919191919,34.8400673400673,9.98399246704331
12129,-2.97404703974047,33.1504424778761,14.0442477876106,19.3893805309735,32.6283185840708,4.22672064777328
12156,2.43117495711835,24.0070224719101,2.27387640449438,19.9410112359551,24.5379213483146,5.31517094017094
12173,0.493315937927803,30.0861561738253,1.33537866689081,4.23602588887955,17.1702109775574,2.79702707161055
12177,6.07703281027104,24.3719806763285,1.9951690821256,41.6763285024155,19.0,6.13077469793888
12191,5.52049969636506,20.6350279656065,2.38630102679689,8.24918607563236,20.6672927623341,12.7882021985631
12197,11.5167912050159,27.8393603489006,6.18553516263856,16.0296202071597,36.8922405960385,16.8794386925644
12206,5.10510742313135,14.5124816446402,6.32672540381791,15.4023494860499,33.4177679882526,8.89844652715368
12217,5.00275914561629,19.2338392355256,4.02754356379989,18.004215851602,35.5115233277122,8.55452908849725
12223,7.72092245989305,22.3173241852487,6.95540308747856,8.12692967409949,36.8490566037736,11.1256666666667
12244,4.198050282196,20.7044776119403,2.42686567164179,19.6716417910448,39.689552238806,6.95957011258956
12250,25.9883040935673,20.2553191489362,0.0,46.4255319148936,48.2765957446809,31.9473684210526
12255,13.5825892857143,48.3636363636364,3.82057416267943,8.23684210526316,73.8133971291866,16.1700044503783
12264,7.04606444970207,25.6448487245402,7.74044464532896,17.1366987768016,30.8090624028927,11.5705353973844
12265,7.254914004914,18.6086956521739,5.29855072463768,21.3565217391304,28.6724637681159,10.8884120171674
12266,6.33390979721811,22.7335263017987,6.66913784446348,15.877588091089,23.8555690108397,10.3896616086058
12278,5.90818685392768,25.1773498859894,5.04737775525716,19.7061059032176,32.5700532049658,9.94276650297684
12280,4.08428165007112,24.6834285714286,3.21828571428571,12.4502857142857,38.1017142857143,7.04384874844665
12323,4.33169119855813,19.4698529411765,2.74191176470588,20.0772058823529,36.1466911764706,9.62468589206653
12335,5.1964560862866,29.9035532994924,26.4568527918782,6.9238578680203,51.7309644670051,12.0738461538462
12339,5.26710641263484,18.7977092991546,2.81079901827107,23.0536678483774,27.8203436051268,9.88756765221136
12343,-3.27578125,18.3875,15.55625,9.5,52.31875,3.734375
12365,3.86629134412386,15.0622710622711,1.76556776556777,19.2747252747253,35.0476190476191,6.54915730337079
12389,7.73827308037048,37.912559618442,8.26550079491256,17.2273449920509,28.1128775834658,9.87625814091178
12391,5.06978155339806,22.8270833333333,1.80208333333333,15.85625,32.35875,11.5000378186219
12397,7.22134811371357,23.8185801928133,10.4934268185802,16.8299737072743,36.3610867659947,13.4043842452326
12402,-1.27292682926829,16.2198581560284,1.03427895981087,1.60520094562648,25.4113475177305,-0.906957863116019
12441,10.3774509803922,22.6581196581197,4.22222222222222,23.1050779286073,35.8366013071895,14.175205145265
12448,7.37992235163616,20.8048862115127,6.46619812583668,16.2309236947791,34.0645917001339,10.4399557956778
12451,5.57023013772374,18.4637509516961,3.84121478724304,21.1439810506725,32.604601979528,10.5442149499285
12478,2.75220781492924,24.6837339447759,4.4078075510561,22.761168217943,22.2435536210481,12.1978452924756
12492,-2.44754026991728,9.60180995475113,0.687782805429864,4.47963800904977,24.4434389140271,-1.80121792083515
12511,11.4461319411486,26.3312101910828,9.68365180467091,17.1889596602972,29.692144373673,12.8464808691545
12519,12.78352180937,58.2993630573248,12.1082802547771,8.57006369426752,80.328025477707,15.252276379218
12523,-2.17413105413105,16.6586452762923,2.18538324420677,8.83689839572192,25.3475935828877,-1.7261283737809
12544,15.9012027491409,17.208395802099,3.20089955022489,12.3823088455772,40.8485757121439,15.4509635974304
12758,-2.62665263434848,22.4547044421126,0.839454354669465,6.39909059111578,26.8314095837706,0.152173913043478
12819,-1.18300653594771,13.1410071942446,1.4589928057554,8.93381294964029,29.5021582733813,-1.54747899159664
12884,8.04304635761589,25.6525096525097,5.28635778635779,15.7355212355212,37.6589446589447,11.6494984095914
12888,11.5991701244813,48.4776785714286,8.25446428571429,33.7589285714286,21.3080357142857,12.2404958677686
12889,4.40170326662206,20.2508174054494,1.15427409516063,12.8907198047987,25.8439690931273,10.3682311236289
12891,5.87170542635659,26.1728665207877,9.41575492341357,10.0809628008753,30.9518599562363,8.21655065738593
12892,2.01995738866069,21.6153349835177,0.709677040930047,14.1567636052227,24.0954799807609,9.09327381372243
12896,5.7179049245659,19.1728871728872,5.78378378378378,14.5439725439725,35.007293007293,8.6970686351054
12898,-1.66882516188714,18.4431818181818,0.90530303030303,23.3106060606061,41.594696969697,4.13592233009709
12899,0.500431406384815,38.6694915254237,1.16101694915254,31.8728813559322,27.4237288135593,0.937068965517241
12902,8.20330147697654,46.3314285714286,10.9542857142857,27.6514285714286,30.4114285714286,9.65146299483649
12915,2.30400628436764,19.8312159709619,9.09981851179673,23.7168784029038,29.0871143375681,4.83241973375098
12917,16.5371428571429,23.7740805604203,3.53590192644483,7.57793345008757,44.84588441331,18.6314788397527
12945,5.54521974588627,19.6252863032524,4.52244617498855,22.5815391662849,31.3131012368301,9.30544941020103
12951,6.91625564067583,16.3481399222654,8.60966129927818,17.1893392559689,34.0094392004442,8.3201800293071
12953,6.43051250696176,16.5572341137985,3.15734229709193,18.4786981943693,34.6695129176004,13.7987586406572
12954,2.06635939073899,19.5214561724629,1.25320317266626,12.7091722595078,28.3205206426683,6.38646827453731
12982,0.156895509652647,27.7728937728938,1.46553446553447,4.62271062271062,28.2877122877123,1.91778195889098
12992,5.22637652032295,18.7588582677165,3.38051181102362,19.9116141732283,27.8568897637795,8.52721370355021
13029,9.8415386823597,28.159793814433,7.56627393225331,23.3888070692194,33.7326951399116,11.8419997135081
13034,11.0300368376311,9.53535353535353,1.27146464646465,3.13383838383838,52.6780303030303,8.67628749292586
13061,6.1962822306616,31.9106933019977,5.65804935370153,25.0152761457109,29.1938895417156,8.48964143426295
13076,5.784795042898,24.3994490358127,10.0922865013774,18.1308539944904,37.3925619834711,9.63629876308278
13121,18.2908937605396,27.2567567567568,3.26689189189189,22.8277027027027,60.3885135135135,21.6649916247906
13127,-6.02304737516005,22.8975903614458,12.433734939759,6.06024096385542,36.2349397590361,-0.0153518123667377
13139,0.236809202300575,15.0456621004566,4.70015220700152,8.7503805175038,37.1917808219178,6.55430711610487
13158,5.39610142802845,16.8746719160105,4.94553805774278,12.9150262467192,39.237532808399,8.56142060527313
13184,4.26258130777131,34.9554753309266,8.47653429602888,18.3297232250301,40.9747292418773,8.73071000855432
13198,2.11699590514332,16.1920955359682,2.58089280636906,17.9807790730736,27.1998294000569,7.83420079686995
13204,8.09169451521866,20.4668646932295,4.83393082727304,18.1605380859708,27.273993649493,13.5495642407421
13230,5.82726287518259,24.6933198380567,4.19888663967611,19.1088056680162,31.3967611336032,10.0015505332895
13232,6.53856415741748,22.3356536590415,1.74151226581099,9.05095228237242,19.2638184452955,14.2534968913191
13241,20.1900744416873,28.0201096892139,5.28884826325411,13.8683729433272,60.4424131627057,23.2338949454906
13244,5.58790444160965,17.3676254461474,2.78217509972706,21.1987192945623,31.136993491497,10.0148842761967
13256,7.03767502770223,26.1931949250288,4.02191464821223,17.8552479815456,34.3598615916955,9.33055360192907
13264,7.47947512047843,24.0299089726918,4.66677503250975,19.9086475942783,30.7291937581274,9.93795979841279
13277,6.3007874015748,17.4928656361474,6.20392390011891,10.5332936979786,39.9768133174792,10.657290149053
13290,6.71222826086957,30.9512195121951,8.56707317073171,19.9024390243902,35.3155487804878,10.9404600811908
13296,1.29453142727479,19.7200355134655,2.65048831015093,20.2835158330867,30.8899082568807,6.81968991547259
13303,6.69894910364723,22.4976615469766,5.61591255015913,16.394797287948,20.3517365435174,11.0883731004685
13342,4.43635897946697,20.3802245044184,3.64310166388026,20.1125706552026,27.5338746915055,9.76099602724177
13344,4.16837481698389,30.8008130081301,1.63821138211382,23.3658536585366,41.2926829268293,8.25676664228237
13347,13.6741573033708,8.43911439114391,0.507380073800738,3.04981549815498,49.4169741697417,13.1524789522919
13360,0.884538553735517,22.723602484472,5.88354037267081,13.6894409937888,29.2034161490683,5.43981666002391
13367,8.67311895098345,22.9085735963581,6.99506828528073,17.059559939302,32.8842943854325,11.0186006693128
13377,7.24332093337842,29.5083415112856,6.43179587831207,14.3081452404318,39.3807654563297,10.8583951449764
13388,23.9907692307692,22.7389830508475,5.03050847457627,19.4576271186441,47.0576271186441,23.0215163934426
13422,7.270590954619,18.6225469728601,6.76534446764092,14.9920668058455,36.9398747390397,10.0179682100898
13433,5.05679103106047,36.5675990675991,12.7156177156177,16.9324009324009,27.4160839160839,9.99963410171972
13459,15.9623918766454,33.7284991568297,24.8836424957841,22.4671163575042,34.7824620573356,22.1049475262369
13476,6.99049146523084,27.8311772315653,3.41009055627426,15.0019404915912,39.8512289780078,9.69713241174454
13485,6.18417686226916,20.9113409678611,5.34595493165866,24.4946435168083,32.6643886220909,10.1219655826736
13486,3.7717599860457,15.8595419847328,2.95318066157761,18.0213740458015,28.329262086514,6.88434132777198
13487,1.39117610337724,20.7366187803254,8.16835695937589,20.3413947293312,18.913252782799,8.64394965334529
13495,5.4443276843202,15.2957878461322,2.39488356838308,17.5552640209905,28.3178091177435,10.5614675476926
13502,8.72340813720124,17.5705521472393,4.10867659947415,21.9921121822962,44.1069237510955,11.5954198473282
13541,16.15234375,22.1254752851711,1.41444866920152,23.6273764258555,35.893536121673,18.5180840664712
13577,5.6832660771014,14.7177148343735,3.28156505040807,30.6865098415747,28.9661545847336,9.87813957468658
13795,3.84180529882933,23.8824065633546,4.48313582497721,7.95533272561531,37.0483135824977,10.1941837205724
13796,2.82255721374262,19.288151048651,0.365713672692163,7.70830874859197,20.8166067692968,8.75771132564163
13829,18.8646288209607,15.3194444444444,12.0972222222222,8.43055555555556,28.0555555555556,20.9868995633188
13830,1.05682833621689,24.7593582887701,1.51693404634581,4.84298871063577,24.2231134878194,3.34144581972815
13832,16.4114832535885,48.972027972028,1.60839160839161,27.979020979021,40.7692307692308,21.5284810126582
13851,4.69823770821598,22.0668188919601,6.00552818170893,14.9077034010335,29.8976084605216,8.86123087412517
13871,3.52050449643643,18.4860097985847,3.34305933587371,19.6212302667392,28.1937942297224,8.33588198087584
13873,-6.05515239477504,4.68548387096774,1.18548387096774,7.25,26.5483870967742,-6.4364161849711
13891,2.17007449675067,14.8489101224246,1.34861152582861,14.259331143625,29.0843535383697,7.60513110307414
13930,10.9713270713694,19.1952439643297,4.51191598222701,16.0897401373367,29.0327288168947,13.7782518068299
13931,7.26689930991217,21.9024850894632,2.9051689860835,23.7473161033797,33.2207753479125,12.9655691255496
13933,14.8045387994143,28.8852005532503,2.61549100968188,13.0290456431535,40.1466113416321,18.3845593590677
13964,26.6722454672245,18.4351464435146,0.640167364016736,23.2928870292887,61.2468619246862,31.2242339832869
13970,-2.98104956268222,8.0,6.84905660377358,7.61006289308176,26.7106918238994,-3.42764578833693
13983,18.6875,30.3666666666667,14.85,4.1,32.8166666666667,21.3557692307692
14004,1.00176056338028,16.483282674772,0.860182370820669,22.6676798378926,21.096251266464,4.97715442452285
14006,9.75880189174987,27.3881748071979,4.98714652956298,24.0154241645244,49.3341902313625,14.0146366962886
14025,9.38072183098592,49.7799145299145,2.25641025641026,16.7542735042735,27.3162393162393,14.2604120999562
14027,7.85455303601922,17.9403739744324,2.06706735355848,26.5958786491128,30.8796031291738,13.7527781073279
14057,0.626293401115386,15.8443064858683,1.09406142787126,16.3509638947884,19.0282633556608,4.17105804023737
14082,4.27361811435639,28.6970588235294,11.8617647058824,8.72647058823529,25.95,7.8876660341556
14092,9.10468805075784,22.8214849921011,6.0521327014218,9.06477093206951,34.5987361769352,13.3145161290323
14098,3.83033285843803,19.8786707882535,3.4064914992272,11.9559505409583,40.8724884080371,10.0580028420101
14100,5.24536273940801,18.4781620160585,2.94369981715558,16.6626281898402,27.0823435885206,10.1148672285992
14107,4.06516427753763,20.7351587996498,0.77580195813102,10.6468996258855,24.5778078484438,9.48623209604444
14108,8.25265017667845,30.4865816102068,5.30356357237132,16.3836339639243,35.2894852617686,11.7430392485743
14109,9.39398280802292,45.0729613733906,4.52360515021459,6.8068669527897,58.274678111588,12.3007142857143
