op_carrier_fl_num,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
6299,8.67895109851169,27.7530864197531,14.962962962963,13.9711934156379,40.0740740740741,13.5535081502481
6300,2.7607223476298,17.3395061728395,2.29012345679012,19.6666666666667,25.8641975308642,7.1768018018018
6301,4.9041873669269,21.5555555555556,5.56349206349206,20.9325396825397,38.265873015873,11.2712464589235
6302,5.62714776632302,32.2184466019417,2.88349514563107,8.95145631067961,40.9611650485437,11.8270547945205
6303,2.89019607843137,26.0291262135922,4.99514563106796,10.4757281553398,30.9805825242718,9.15818324197338
6304,4.58582089552239,21.7003891050584,3.27237354085603,10.5525291828794,30.5291828793774,9.85364041604755
6305,6.00375939849624,24.5234375,2.35546875,12.5546875,34.19140625,10.7550561797753
6306,5.19457013574661,40.7017543859649,1.50877192982456,11.7017543859649,31.5175438596491,12.3157894736842
6307,-1.54415274463007,28.0564516129032,6.32258064516129,9.78225806451613,28.1370967741935,7.6
6308,6.14092664092664,43.9378531073446,15.6158192090395,6.73446327683616,22.3785310734463,12.7661212704524
6309,6.17605633802817,29.6134453781513,16.5126050420168,13.9243697478992,32.2857142857143,12.2995780590717
6310,3.77422680412371,17.3265306122449,15.5170068027211,9.17687074829932,36.1904761904762,8.49794238683128
6311,14.6655737704918,11.3294117647059,3.58823529411765,11.7294117647059,37.3647058823529,18.583606557377
6312,12.0852941176471,42.3290322580645,7.68387096774194,5.49032258064516,25.0709677419355,16.7657393850659
6313,4.66437177280551,50.8641975308642,3.33333333333333,12.4197530864198,19.2345679012346,8.29896907216495
6314,10.90036900369,33.53125,7.38541666666667,4.47916666666667,20.7864583333333,14.6184049079755
6315,5.09947643979058,10.34,2.86,2.96,26.36,14.0677083333333
6316,-3.76666666666667,11.0,0.0,16.0,19.2,3.18333333333333
6317,8.46206896551724,14.025641025641,1.07692307692308,3.33333333333333,32.4102564102564,16.9172413793103
6318,14.0725593667546,34.121387283237,5.97687861271676,23.7919075144509,23.5606936416185,17.5355263157895
6319,4.85826771653543,22.9718309859155,8.30281690140845,5.34507042253521,36.0211267605634,11.2760416666667
6320,3.98863636363636,42.9270833333333,5.96875,7.35416666666667,13.78125,6.53333333333333
6321,7.5391156462585,13.0,4.0,11.6639344262295,37.344262295082,11.3106960950764
6322,12.9976359338061,13.5279187817259,4.32994923857868,7.9238578680203,52.502538071066,17.5466351829988
6323,11.6077519379845,38.5294117647059,1.46323529411765,9.69117647058824,31.0220588235294,15.6918335901387
6324,4.30328867235079,25.1052631578947,4.86842105263158,9.94078947368421,32.0394736842105,11.1230207064555
6325,1.69082125603865,7.96190476190476,1.68571428571429,15.8190476190476,31.7904761904762,6.57395498392283
6326,8.83177570093458,19.1111111111111,13.5763888888889,24.7708333333333,29.9166666666667,14.0386151797603
6327,2.19047619047619,13.2222222222222,0.0,2.72222222222222,32.7222222222222,9.42056074766355
6328,7.57373737373737,32.6037735849057,6.0188679245283,11.3962264150943,22.3396226415094,12.7358870967742
6329,7.86320754716981,25.4719101123596,0.269662921348315,17.5168539325843,21.7865168539326,11.9859154929577
6330,5.24772036474164,25.364406779661,7.73728813559322,10.6525423728814,15.6016949152542,8.17325227963526
6331,6.70063694267516,31.7608695652174,7.73913043478261,11.5217391304348,24.9891304347826,13.4662447257384
6332,5.19788519637462,26.9153846153846,9.56923076923077,8.03076923076923,22.6923076923077,11.9548872180451
6333,9.62154696132597,61.5,2.12162162162162,7.80405405405405,21.4391891891892,14.4187327823691
6334,21.2307692307692,15.7262357414449,2.67300380228137,43.9847908745247,20.0608365019011,25.5327978580991
6335,-1.29842931937173,15.36,10.76,22.2,10.12,4.88020833333333
6336,-0.405405405405405,11.8048780487805,1.09756097560976,13.9756097560976,23.390243902439,6.30743243243243
6337,15.6595744680851,33.0975609756098,15.3170731707317,33.0426829268293,16.0792682926829,20.4380664652568
